Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
4628,Lutheran Community Services Northwest - Refugees Northwest Program,https://refugeesnw.org,"As the only certified torture treatment center in Washington State, Refugees Northwest help survivors heal from past trauma, recover from serious medical conditions, learn English, develop new skills, secure homes and jobs, gain citizenship, and build fulfilling connections. Over 60% of their staff came to the United States as refugees or asylum seekers. Refugees Northwest staff also speaks over 15 languages.",2017-11-19 00:12:49 UTC,2020-05-07 09:42:54 UTC,lutheran-community-services-northwest-refugees-northwest-program-seattle-wa,,TRUE,"Seattle, WA",47.6062,-122.332,2020-05-07 09:42:54 UTC,FALSE,FALSE
6258,Lutheran Family Services Rocky Mountains,https://www.lfsrm.org,"Lutheran Family Services Rocky Mountains is a faith based, non-profit human services agency providing adoption, foster care, older adult and caregiver, prevention, and refugee services. They provide help and support to children and families during their most challenging times regardless of race, religion, gender, sexual orientation or age.",2019-11-05 01:36:33 UTC,2019-11-05 01:46:02 UTC,lutheran-family-services-rocky-mountains-denver-co,,TRUE,"Denver, CO ",39.7392,-104.99,,FALSE,FALSE
2155,Lutheran Social Services - Big Bear Lake,http://www.lsssc.org/location/san-bernardino-county/,Provides emergency services and social services to individuals and families.,2016-07-25 20:44:36 UTC,2020-03-17 02:57:06 UTC,lutheran-social-services-big-bear-lake,,TRUE,"Big Bear, CA",34.2439,-116.911,2020-03-17 02:57:06 UTC,FALSE,FALSE
2154,Lutheran Social Services - Central City Lutheran Mission (CCLM),https://www.lsssc.org/location/cclm/,Lutheran Social Services - Central City Lutheran Mission (CCLM) provides emergency services and social services to individuals and families.,2016-07-25 20:44:28 UTC,2020-05-05 09:21:56 UTC,lutheran-social-services-central-city-lutheran-mission,,TRUE,"San Bernardino, CA",34.1083,-117.29,2020-05-05 06:53:33 UTC,FALSE,FALSE
2158,Lutheran Social Services - Long Beach,http://www.lsssc.org/location/south-bay-long-beach/,Lutheran Social Services - Long Beach provides emergency services and social services to individuals and families.,2016-07-25 20:44:43 UTC,2020-05-12 09:39:31 UTC,lutheran-social-services-long-beach,,TRUE,"Long Beach, CA",33.7701,-118.194,2020-05-12 08:11:34 UTC,FALSE,FALSE
2153,Lutheran Social Services - Riverside,http://www.lsssc.org/location/riverside-county/,Provides emergency services and social services to individuals and families.,2016-07-25 20:44:27 UTC,2020-06-21 05:35:17 UTC,lutheran-social-services-riverside,,TRUE,"Riverside, CA",33.9534,-117.396,2020-05-05 06:50:21 UTC,FALSE,FALSE
2156,Lutheran Social Services - San Diego,http://www.lsssc.org/location/san-diego-county/,Lutheran Social Services - San Diego offers emergency services and social services to individuals and families.,2016-07-25 20:44:37 UTC,2020-05-12 09:42:39 UTC,lutheran-social-services-san-diego,,TRUE,"Chula Vista, CA",32.6401,-117.084,2020-05-12 09:42:39 UTC,FALSE,FALSE
2157,Lutheran Social Services - San Fernando Valley,http://www.lsssc.org/location/san-fernando-valley-canoga-park/,The Lutheran Social Services - San Fernando Valley provides emergency services and social services to individuals and families.,2016-07-25 20:44:38 UTC,2020-05-12 09:41:20 UTC,lutheran-social-services-san-fernando-valley-north-hollywood-ca-91605,,TRUE,"North Hollywood, CA 91605, USA",34.2082,-118.399,2020-05-12 09:41:20 UTC,FALSE,FALSE
2152,Lutheran Social Services - Ventura County,http://www.lsssc.org/location/ventura-county/,The Lutheran Social Services Community Care Centers provide emergency services and social services to individuals and families.,2016-07-25 20:44:20 UTC,2020-05-05 06:49:52 UTC,lutheran-social-services-ventura-county,,TRUE,"Thousand Oaks, CA",34.1706,-118.838,2020-05-05 06:45:50 UTC,FALSE,FALSE
5680,Lutheran Social Services of New York,https://lssny.org/life-services/life-shield/,"Lutheran Social Services' Immigration Legal Program (ILP) represents applicants seeking political asylum, family-based immigration status, citizenship, Special Immigrant Juvenile Status, Temporary Protected Status, relief under the Violence Against Women Act, and U visas for survivors of crime. It also defends immigrants in deportation proceedings.",2019-03-22 10:35:44 UTC,2020-05-07 08:21:46 UTC,lutheran-social-services-of-new-york-new-york-ny,,TRUE,"New York, NY",40.7128,-74.006,,FALSE,FALSE
415,Lutheran Social Services of Northern California,http://www.lssnorcal.org,"Lutheran Social Services of Northern California provides supportive housing services, case management, and support services to individuals and families in Northern California.    ",2014-04-10 18:05:05 UTC,2020-05-29 03:45:03 UTC,lutheran-social-services-of-northern-california,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-05-29 03:45:03 UTC,FALSE,FALSE
2151,Lutheran Social Services of Southern California - Orange County,http://www.lsssc.org/location/orange-county/,The Lutheran Social Services Community Care Centers provide emergency services and social services to individuals and families living in Orange County.,2016-07-25 20:44:18 UTC,2020-06-06 03:34:54 UTC,lutheran-social-services-of-southern-california-orange-county-garden-grove-ca,,TRUE,"Garden Grove, CA",33.7743,-117.938,2020-06-06 03:34:54 UTC,FALSE,FALSE
3762,Lynwood Community Adult School,http://lcas.lynwood.k12.ca.us/,"Lynwood Community Adult School has been serving the community of Lynwood since 1954. It presently operates during three-trimester sessions within the traditional school calendar year. The programs offered include Adult Basic Education, Citizenship, English as a Second Language, High School Diploma/GED, Career Technical Education – Business, Career Technical Education - Medical, Program for Older Adults and Parent Education.",2017-04-12 23:49:40 UTC,2020-04-16 03:10:09 UTC,lynwood-community-adult-school-lynwood-ca,,TRUE,"Lynwood, CA, USA",33.9303,-118.211,2020-04-16 03:06:22 UTC,FALSE,FALSE
5885,Lynwood High School,https://lhs.lynwood.k12.ca.us/,Lynwood High School is a public school in Southern California.,2019-05-02 00:55:41 UTC,2019-05-02 01:07:41 UTC,lynwood-high-school-lynwood-ca,,TRUE,"Lynwood, CA",33.9303,-118.211,,FALSE,FALSE
5183,Lynwood Unified School District,https://www.lynwood.k12.ca.us/,Lynwood Unified School District helps students graduate college-ready and achieve their academic and personal aspirations.,2018-06-19 22:25:42 UTC,2020-05-12 05:02:46 UTC,lynwood-unified-school-district-lynwood-ca,,TRUE,"Lynwood, CA, USA",33.9303,-118.211,2020-05-12 05:00:43 UTC,FALSE,FALSE
20,Lyon-Martin Health Services,http://lyon-martin.org,"Lyon-Martin Health Services provides health care to heterosexual women, bisexual women, lesbians and transgender people in a safe and caring environment, with sensitivity to sexual orientation and gender identity. All services are offered regardless of ability to pay. Lyon-Martin Health Services continues to provide primary and preventive healthcare, mental health services and HIV services to all women, including low-income and uninsured, and transgender people.",2013-10-24 03:37:42 UTC,2019-09-17 14:30:31 UTC,lyon-martin-health-services,,TRUE,"San Francisco, CA",37.7749,-122.419,2018-07-15 15:06:48 UTC,FALSE,FALSE
4978,Mabuhay Health Center,http://www.mabuhayhealthcenter.org/,"Mabuhay Health Center (MHC) provides health education, health screenings, medical counseling and other services with a comprehensive and culturally sensitive approach.",2018-03-02 21:37:27 UTC,2018-03-05 19:29:54 UTC,mabuhay-health-center-south-of-market-san-francisco-ca,,TRUE,"South of Market, San Francisco, CA, USA",37.7785,-122.406,2018-03-05 19:29:54 UTC,FALSE,FALSE
1151,MAC's Children & Family Services,http://www.macs-services.org/,MAC's Children and Family Services offers services to foster youth and minor mothers.,2014-10-09 21:40:22 UTC,2019-12-10 14:38:18 UTC,mac-s-children-family-services,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-12-10 14:37:57 UTC,FALSE,FALSE
1133,Macedonia Missionary Baptist Church,https://macedoniabapt.org/,Macedonia Missionary Baptist Church is a faith-based organization that provides monthly free meals to San Francisco residents.,2014-10-09 21:12:52 UTC,2020-06-03 06:58:43 UTC,macedonia-missionary-baptist-church,,TRUE,"San Francisco, CA",37.7749,-122.419,2018-09-01 16:02:54 UTC,FALSE,FALSE
6672,Made in Brownsville,https://madeinbrownsville.org/,"Made in Brownsville® is a nonprofit that teaches design thinking, art, multimedia and communication skills to young people. MiB offers studios and mentorship in urban, landscape, and architectural design, printmaking, murals, 3D modeling and fabrication, photography, web design plus graphic design and video. ",2020-05-28 03:18:02 UTC,2020-05-28 03:50:04 UTC,made-in-brownsville-new-york-new-york,,TRUE,"New York, New York",40.7128,-74.006,,FALSE,FALSE
714,Magnolia Women's Recovery Program,http://www.magnoliarecovery.org/,"Magnolia Women's Recovery Program empowers women impacted by addiction to reconnect with their lives and family members through a residential treatment program. In addition, they provide education for those loved ones or family members impacted by drug use.",2014-05-03 02:01:02 UTC,2019-12-10 14:47:06 UTC,magnolia-women-s-recovery-program,,TRUE,"Oakland, CA",37.8044,-122.271,2019-12-10 14:44:47 UTC,FALSE,FALSE
6228,Maine Family Planning,https://mainefamilyplanning.org/our-services/lgbtq-healthcare,"Maine Family Planning's mission is to ensure that all Maine people have access to high-quality, affordable reproductive health care, comprehensive sexual health education, and the right to control their reproductive lives. Maine Family Planning staff provide compassionate, confidential health services, regardless of gender identity or expression. They listen and provide support without judgment.  ",2019-09-12 01:40:40 UTC,2019-09-12 02:03:33 UTC,maine-family-planning-augusta-me,,TRUE,"Augusta, ME",44.3106,-69.7795,,FALSE,FALSE
416,MainTrain,http://www.maintrain.org,Maintenance Training Corporation (MainTrain) provides on-the-job training program and job placement in custodial services for primarily Asian adults.,2014-04-10 18:05:15 UTC,2019-05-26 17:46:33 UTC,maintrain,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-05-26 17:46:33 UTC,FALSE,FALSE
1845,Maitri,http://www.maitri.org/,"Maitri helps families from South Asia (Bangladesh, India, Nepal, Pakistan, and Sri Lanka) facing domestic violence, emotional abuse, cultural alienation, human trafﬁcking, or family conﬂict.",2016-04-12 06:36:38 UTC,2020-05-21 16:11:26 UTC,maitri,,TRUE,"Santa Clara, CA",37.3541,-121.955,2020-05-21 16:11:26 UTC,FALSE,FALSE
417,Maitri Compassionate Care,http://www.maitrisf.org,"Maitri Compassionate Care offers short term medical stabilization, as well as a residential program for individuals with HIV/AIDS who have a prognosis of less than six months and are in need of either hospice care or 24-hour nursing care.",2014-04-10 18:05:19 UTC,2019-08-30 01:44:49 UTC,maitri-compassionate-care,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-08-30 01:44:49 UTC,FALSE,FALSE
5788,Make the Road New Jersey,https://www.maketheroadnj.org/,"Make the Road New Jersey builds the power of immigrant and working class communities in New Jersey to achieve dignity and justice through community organizing, legal and support services, transformative education and policy innovation.",2019-04-15 08:03:12 UTC,2020-05-01 10:04:40 UTC,make-the-road-new-jersey-elizabeth-nj,,TRUE,"Elizabeth, NJ",40.664,-74.2107,2020-05-01 10:01:53 UTC,FALSE,FALSE
5682,Make the Road New York (MRNY),https://maketheroadny.org/,"Make the Road New York (MRNY) is a New York-based community organizing group focused on immigrant communities. MRNY offers legal and survival services, transformative education, community organizing, and policy innovation.   ",2019-03-22 13:47:52 UTC,2019-07-08 23:01:45 UTC,make-the-road-new-york-mrny-new-york-ny,,TRUE,"New York, NY",40.7128,-74.006,2019-07-08 22:50:15 UTC,FALSE,FALSE
1485,Make-a-Wish Foundation Greater Bay Area,http://www.sf.wish.org/,Make-a-Wish Foundation Greater Bay Area fulfills the wishes of children between the ages of 2 1/2 and 18 battling life-threatening medical conditions.,2015-03-10 17:14:47 UTC,2020-02-08 04:07:48 UTC,make-a-wish-foundation-greater-bay-area,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-02-08 04:07:19 UTC,FALSE,FALSE
2085,Making Home Affordable,https://www.makinghomeaffordable.gov/pages/default.aspx,Making Home Affordable is an official U.S. Department of Treasury and U.S. Department of Housing and Urban Development program to provide mortgage help and avoid foreclosure.,2016-07-12 18:31:11 UTC,2019-08-30 01:37:28 UTC,making-home-affordable,,TRUE,"Burbank, CA",34.1808,-118.309,2019-08-30 01:36:58 UTC,FALSE,FALSE
4811,Malcolm X Elementary School,http://www.sfusd.edu/en/schools/school-information/malcolm-x.html,"Malcolm X Elementary School serves students in grades pre-kindergarten through 5.  It offers before and after school programs, special education, student support services including attendance review and social work, tutoring in math and reading, and enrichment field trips.",2017-12-09 00:02:33 UTC,2020-01-19 10:41:10 UTC,malcolm-x-elementary-school-san-francisco-ca,,TRUE,"San Francisco, CA, USA",37.7749,-122.419,2020-01-19 10:41:10 UTC,FALSE,FALSE
5870,Malibu Presbyterian Church,https://www.malibupacific.church/,"Malibu Presbyterian Church is a faith based organization that offers services to the community in Malibu, CA.",2019-04-30 05:56:06 UTC,2020-05-01 10:08:54 UTC,malibu-presbyterian-church-malibu-ca,,TRUE,"Malibu, CA",34.0259,-118.78,2020-05-01 10:08:54 UTC,FALSE,FALSE
2432,MAMA's Neighborhood,http://dhs.lacounty.gov/mamas,"LA County Health Service's MAMA's Neighborhood program provides free prenatal and comprehensive healthcare services for mothers including prenatal classes, breastfeeding consultations, hospital tours, housing placement, food access and more. Services are offered at locations throughout LA County. ",2016-09-14 21:46:48 UTC,2019-08-30 01:28:18 UTC,mamas-neighborhood,,TRUE,"Torrance, CA",33.8358,-118.341,2019-08-30 00:54:51 UTC,FALSE,FALSE
5792,"Mamann, Sandaluk & Kingwell LLP",https://www.migrationlaw.com/immigration-litigation/refugee-claim-canada,"Mamann, Sandaluk & Kingwell LLP is a full service immigration law firm that represents clients both within and outside of Canada. As one of the largest immigration law practices in Canada, their lawyers are able to represent clients in all types of immigration, citizenship, or refugee protection matters. ",2019-04-16 13:52:07 UTC,2019-05-01 20:54:46 UTC,mamann-sandaluk-kingwell-llp-toronto-on-canada,,TRUE,"Toronto, ON, Canada",43.6532,-79.3832,,FALSE,FALSE
